index,45M_index,dielectric,homo,lumo,oxidation,reduction,ip,ea,deo,der,oxidation_solv,reduction_solv,ip_solv,ea_solv,deo_solv,der_solv,redox_stable
105,6235812,2.9592951594108863,-0.21965,-0.09087,7.227777235890963,1.2471278503112062,7.256294783093209,1.22625670651131,7.279506107293384,1.1520512187099523,5.495958296093129,3.003623992423793,5.524475843295374,2.982752848623897,5.547687167495549,2.90854736082254,yes
106,6278679,2.6847978508312185,-0.26471,-0.15059,8.4447556713436,2.771480817889234,8.470933038145567,2.751181113484801,8.503287392747406,2.698200517691728,6.333610087655586,4.117589863576073,6.359787454457553,4.09729015917164,6.392141809059393,4.044309563378566,yes
107,6305015,2.579672659892449,-0.27453,-0.13461,8.680310828907952,3.963939224069508,8.729645097110232,3.9523471676678392,8.777591583909828,3.932510057068426,6.524455772145454,5.22483604277998,6.573790040347733,5.213243986378312,6.62173652714733,5.193406875778898,yes
108,6307509,2.4596346741115456,-0.26814,-0.13928,8.411675860817674,2.4020572188023794,8.459132542415412,2.3984653140052608,8.49951426001864,2.3520698770017483,6.251580778137815,3.903188249728907,6.299037459735554,3.8995963449317887,6.339419177338781,3.853200907928276,yes
109,6309736,2.524109309399368,-0.21033,-0.1049,7.286710597561839,1.4851304556063052,7.2726695151539795,1.4874706360127712,7.296207376159518,1.4133195710112765,5.602462355128477,2.9974693179710603,5.588421272720617,2.9998094983775263,5.611959133726155,2.925658433376032,yes
110,6621673,3.165995042595985,-0.27874,-0.12664,8.740479098328883,2.217947879662649,8.756098441932759,2.2103014762479254,8.844372223532627,2.1480417930566245,6.63564846423991,3.634545063808489,6.6512678078437855,3.626898660393765,6.739541589443653,3.564638977202464,yes
111,6657956,3.5269288316314094,-0.22533,-0.08869,7.00523778075739,1.393031839638529,7.038653379947269,1.356895100443145,7.057728571345512,1.2717506298384704,5.115307001270504,2.936180809633501,5.148722600460384,2.900044070438117,5.167797791858628,2.814899599833442,yes
112,6737723,2.1660609709773717,-0.23511,-0.13463,7.59459724822076,2.9896413601160905,7.711932805021499,3.0416151341117064,7.699388349622235,3.03709804171383,5.614894264173443,4.529410320496992,5.732229820974182,4.581384094492608,5.719685365574918,4.576867002094732,yes
113,6744153,3.113287299636154,-0.25962,-0.15949,8.382638575883854,4.482468342525566,8.440898183282162,4.440943746125224,8.488708613082101,4.418494341123125,6.43261985502079,5.940731894463751,6.490879462419097,5.899207298063408,6.538689892219037,5.87675789306131,yes
114,6761895,3.0280036310682434,-0.25061,-0.10783,7.808918751718258,1.971417738609897,7.859858492516484,1.958764437610908,7.901573568716346,1.896151006211219,5.821387401636914,3.3639686983810937,5.87232714243514,3.3513153973821046,5.914042218635001,3.288701965982416,yes
115,6785523,2.8547023977008896,-0.31417,-0.15863,9.615512550643636,2.9651533314520027,9.706888431848046,2.9221593194491837,9.736630492044108,2.883600765650633,7.497939090052901,4.210792718184182,7.58931497125731,4.167798706181363,7.619057031453371,4.129240152382813,yes
116,6785701,2.8463941780558915,-0.27619,-0.13721,8.833482493374538,2.3474390409389807,8.866952515370468,2.3007987013391804,8.92093993297028,2.22784493794085,6.829137572982053,3.785852965033103,6.862607594977982,3.7392126254333022,6.916595012577794,3.6662588620349714,yes
117,6789510,2.7882305424196057,-0.23902,-0.11388,7.542530139123349,1.9243850378312917,7.565768674720362,1.9170107484344416,7.596735247922612,1.8312404156344408,5.58019172902699,3.402831013036585,5.603430264624002,3.395456723639735,5.634396837826253,3.309686390839734,yes
118,6795417,2.032724054984288,-0.25966,-0.02212,8.358448457625707,1.6974025053077786,8.417116236026077,1.620911259906005,8.486940688423028,1.5191134125062529,6.2470315762841215,3.047737481425912,6.305699354684491,2.9712462360241383,6.375523807081442,2.8694483886243862,no
119,6852614,2.728376206854975,-0.23334,-0.09171,7.656668628529363,1.1847726551012892,7.663471478536936,1.1932626118984155,7.7110370057344,1.1130706160997983,5.64681802557235,2.7675419677422184,5.653620875579923,2.7760319245393448,5.701186402777388,2.6958399287407278,yes
